"cscode","year","vessel_length","gear_type","supra_region","GVL_disagg","Other_income_disagg","Repair_maintenance_costs_disagg","Other_variable_costs_disagg","Other_non_variable_costs_disagg","Personnel_costs_disagg","Value_of_unpaid_labour_disagg","totfishdays","Fuel_cost","m","q","loa","loaFC","yFC","EC","GVA","Gross_profit"
"1400:123:1",2019,"VL2440","OTB","MBS",4582635.08141638,128981.834281758,318574.725515901,530869.417332946,224116.606972485,1772070.18115062,155419.77010452,2056.5,0.500663831533424,1.47,12.811,32,59.851,123083.5815,61623.4975126464,3576432.66836416,1648942.71710903
"1400:123:1",2020,"VL1218","OTB","MBS",724201.549862118,631.355667448552,54448.2562023643,75553.7199859128,30850.0536570293,268784.359258029,58061.0977779402,429.5,0.335314196709714,1.47,12.811,15,34.861,14972.7995,5020.5922368381,558960.283447422,232114.826411453
"1400:123:1",2020,"VL1824","OTB","MBS",2138017.14284947,27235.9463343558,246813.676065951,193201.906507997,145703.172107252,795637.10204645,91702.2803954864,1058,0.335314196709714,1.47,12.811,21,43.681,46214.498,15496.3772732127,1564037.95722942,676698.57478748
"1400:123:1",2020,"VL2440","OTB","MBS",4708343.42610737,134721.320857284,448291.632488922,364612.791062293,318973.5164726,1900608.23616522,52791.1138682382,2248.5,0.335314196709714,1.47,12.811,32,59.851,134574.9735,45124.8991363835,3666061.90780445,1712662.557771
"1400:123:1",2021,"VL1218","OTB","MBS",736627.526525591,214.033175853018,54540.9098031496,72922.7577345801,35440.653617126,240299.543623688,56126.3847525853,446,0.49821880876196,1.47,12.811,15,34.861,15548.006,7746.30902794381,566190.929518644,269765.001142371
"1400:123:1",2021,"VL1824","OTB","MBS",1764726.29826644,10276.3696094677,148203.255132221,198912.290991096,100420.51315927,622382.909730186,99815.1344179825,853.5,0.49821880876196,1.47,12.811,21,43.681,37281.7335,18574.4608529509,1308892.14774037,586694.103592201
"1400:123:1",2021,"VL2440","OTB","MBS",5055905.58638727,72815.7549581837,486667.548061004,420085.222159607,303568.395159489,2226952.18808689,154880.050261511,1784,0.49821880876196,1.47,12.811,32,59.851,106774.184,53196.9067590104,3865203.26920635,1483371.03085795
"1400:123:1",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,419,NA,1.47,12.811,15,34.861,14606.759,NA,NA,NA
"1400:123:1",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,831.5,NA,1.47,12.811,21,43.681,36320.7515,NA,NA,NA
"1400:123:1",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,1498.3,NA,1.47,12.811,32,59.851,89674.7533,NA,NA,NA
"1400:123:2",2017,"VL1218","OTB","MBS",39229.6335948284,0,4756.39310433974,3575.7652403984,2133.2312611175,10700.0035964702,3421.35627474963,29,0.423215748104041,1.47,12.811,15,34.861,1010.969,427.858001644995,28336.3859873278,14215.026116108
"1400:123:2",2017,"VL1824","OTB","MBS",245829.939879067,377.739303122151,22764.6331854809,26541.3304339469,11288.265020172,85082.8197085434,8447.77839211454,116,0.423215748104041,1.47,12.811,21,43.681,5066.996,2144.43250278018,183469.018039809,89938.4199391508
"1400:123:2",2017,"VL2440","OTB","MBS",1142834.70711285,9440.94617849737,92221.4388309153,82651.098208935,81139.5959759631,442705.934544045,19867.5561277002,541.3,0.423215748104041,1.47,12.811,32,59.851,32397.3463,13711.0671509402,882552.453124598,419978.962452853
"1400:123:2",2018,"VL1218","OTB","MBS",33557.545738662,3.89851118023623,1908.53320034262,3589.55112253178,1604.37584866108,10632.9832792354,2869.74539153368,22,0.502828358672181,1.47,12.811,15,34.861,766.942,385.64018705676,26073.34389125,12570.6152204809
"1400:123:2",2018,"VL1824","OTB","MBS",201366.622711817,1375.5601454739,16525.2001482089,20149.5238146982,11999.9378605432,65235.0331056608,7418.79391936843,91.5,0.502828358672181,1.47,12.811,21,43.681,3996.8115,2009.7101664671,152057.810867373,79403.9838423441
"1400:123:2",2018,"VL2440","OTB","MBS",713744.178005993,1977.40898312707,69926.1707913465,41998.9645570121,47602.8347305316,282952.684095255,13130.4319093006,295.3,0.502828358672181,1.47,12.811,32,59.851,17674.0003,8886.98856202063,547306.628348209,251223.512343653
"1400:123:2",2019,"VL1218","OTB","MBS",47745.5627112003,42.409250850359,4168.07136068562,4563.28150830351,1444.52631666704,15359.3274260243,3310.85740423734,38.5,0.500663831533424,1.47,12.811,15,34.861,1342.1485,671.965210496838,36940.1275658976,18269.942735636
"1400:123:2",2019,"VL1824","OTB","MBS",120966.097183036,1918.05649887015,11707.3378154962,10779.6849027819,6861.11890232226,41174.1772364003,5666.88335418555,62.5,0.500663831533424,1.47,12.811,21,43.681,2730.0625,1366.84355157572,92169.1685097298,45328.1079191439
"1400:123:2",2019,"VL2440","OTB","MBS",678537.506584629,19097.9667098446,47170.437111399,78604.2973877375,33184.2970207254,262385.300345423,23012.5553108808,304.5,0.500663831533424,1.47,12.811,32,59.851,18224.6295,9124.41283374707,529552.028940864,244154.17328456
"1400:123:2",2020,"VL1218","OTB","MBS",42996.832413234,37.4844459137091,3232.66713192151,4485.72726342439,1831.6097048993,15958.0935065884,3447.16645713033,25.5,0.335314196709714,1.47,12.811,15,34.861,888.9555,298.079399393182,33186.2333595093,13780.9733957906
"1400:123:2",2020,"VL1824","OTB","MBS",84874.0264647239,1081.20013803681,9797.89640337423,7669.64090107362,5784.05787193251,31584.8376993865,3640.35517638037,42,0.335314196709714,1.47,12.811,21,43.681,1834.602,615.168095912034,62088.4633304684,26863.2704547015
"1400:123:2",2020,"VL2440","OTB","MBS",486853.389624177,13930.4901486852,46354.3716049253,37701.7896028388,32982.5850922301,196527.202538765,5458.72091366038,232.5,0.335314196709714,1.47,12.811,32,59.851,13915.3575,4666.01692204099,379079.116550827,177093.193098402
"1400:123:2",2021,"VL1218","OTB","MBS",14864.6810285433,4.31905511811024,1100.60131889764,1471.53546998031,715.170140255905,4849.09392962598,1132.59520801181,9,0.49821880876196,1.47,12.811,15,34.861,313.749,156.315653030256,11425.3775014973,5443.68836385951
"1400:123:2",2021,"VL1824","OTB","MBS",370106.628458925,2155.20815476826,31081.8777605947,41716.8132248461,21060.6582958515,130529.046094556,20933.6954432559,179,0.49821880876196,1.47,12.811,21,43.681,7818.899,3895.52254561008,274506.964786791,123044.223248979
"1400:123:2",2021,"VL2440","OTB","MBS",1364584.38332145,19652.9069576039,131351.134748528,113380.624702831,81932.8375948957,601052.398298115,41801.9866597072,481.5,0.49821880876196,1.47,12.811,32,59.851,28818.2565,14357.7974240266,1043214.89580878,400360.510850953
"1400:123:2",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,82,NA,1.47,12.811,15,34.861,2858.602,NA,NA,NA
"1400:123:2",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,237.5,NA,1.47,12.811,21,43.681,10374.2375,NA,NA,NA
"1400:123:2",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,420,NA,1.47,12.811,32,59.851,25137.42,NA,NA,NA
"1400:124:1",2018,"VL2440","OTB","MBS",7251.04142911608,20.0888145932313,710.391169570063,426.674208164702,483.604822863511,2874.56163997888,133.394160947856,3,0.502828358672181,1.47,12.811,32,59.851,179.553,90.2843402846661,5560.17570282637,2552.21990189963
"1400:124:1",2019,"VL2440","OTB","MBS",1114.18309784011,31.3595512476922,77.4555617592758,129.071095874774,54.4898144839497,430.846141782304,37.7874471443035,0.5,0.500663831533424,1.47,12.811,32,59.851,29.9255,14.9826154905535,869.543561479252,400.909972552644
"1400:124:1",2020,"VL2440","OTB","MBS",1046.99653682619,29.9580433305058,99.6868206557532,81.0791174254598,70.930290520925,422.639145244656,11.73918476056,0.5,0.335314196709714,1.47,12.811,32,59.851,29.9255,10.0344449936365,815.223906560919,380.845576555703
"1400:124:1",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,2,NA,1.47,12.811,21,43.681,87.362,NA,NA,NA
"1400:205:2",2019,"VL2440","OTB","MBS",2228.36619568023,62.7191024953844,154.911123518552,258.142191749548,108.979628967899,861.692283564608,75.574894288607,1,0.500663831533424,1.47,12.811,32,59.851,59.851,29.965230981107,1739.0871229585,801.819945105288
"1400:205:2",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,1,NA,1.47,12.811,21,43.681,43.681,NA,NA,NA
"1400:205:2",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,2,NA,1.47,12.811,32,59.851,119.702,NA,NA,NA
"1400:205:3",2018,"VL1824","OTB","MBS",2200.72811706904,15.0334442128295,180.603280308294,220.213375024024,131.14686186386,712.951181482631,81.0797149657752,1,0.502828358672181,1.47,12.811,21,43.681,43.681,21.9640455351595,1661.83399855053,867.803102102122
"1400:205:3",2018,"VL2440","OTB","MBS",1208.50690485268,3.34813576553855,118.398528261677,71.1123680274503,80.6008038105852,479.093606663147,22.232360157976,0.5,0.502828358672181,1.47,12.811,32,59.851,29.9255,15.0473900474443,926.695950471061,425.369983649938
"1400:205:3",2019,"VL1218","OTB","MBS",620.072243002601,0.550769491563104,54.1307968920211,59.2633962117338,18.7600820346368,199.471784753563,42.9981481069785,0.5,0.500663831533424,1.47,12.811,15,34.861,17.4305,8.72682091554335,479.741916440229,237.271983579688
"1400:205:3",2020,"VL1824","OTB","MBS",2020.810153922,25.7428604294479,233.283247699386,182.61049764461,137.715663617441,752.019945223488,86.6751232471516,1,0.335314196709714,1.47,12.811,21,43.681,43.681,14.646859426477,1478.29674596353,639.601677492892
"1400:205:3",2021,"VL1824","OTB","MBS",4135.26959171983,24.0805380421035,347.283550397707,466.109644970348,235.314617830743,1458.42509602856,233.896038472132,2,0.49821880876196,1.47,12.811,21,43.681,87.362,43.5253915710624,3067.11692499208,1374.79579049139
"1400:205:3",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,1,NA,1.47,12.811,15,34.861,34.861,NA,NA,NA
"1400:205:4",2018,"VL1218","OTB","MBS",762.6714940605,0.0886025268235506,43.3757545532414,81.5807073302678,36.4630874695699,241.658710891714,65.2214861712199,0.5,0.502828358672181,1.47,12.811,15,34.861,17.4305,8.76454970583545,592.575997528409,285.695800465475
"1400:205:4",2018,"VL1824","OTB","MBS",2200.72811706904,15.0334442128295,180.603280308294,220.213375024024,131.14686186386,712.951181482631,81.0797149657752,1,0.502828358672181,1.47,12.811,21,43.681,43.681,21.9640455351595,1661.83399855053,867.803102102122
"1400:205:4",2019,"VL1824","OTB","MBS",2903.18633239286,46.0333559728836,280.976107571908,258.712437666765,164.666853655734,988.180253673607,136.005200500453,1.5,0.500663831533424,1.47,12.811,21,43.681,65.5215,32.8042452378172,2212.06004423352,1087.87459005945
"1400:205:4",2021,"VL1218","OTB","MBS",6606.5249015748,1.91958005249344,489.156141732283,654.015764435695,317.853395669291,2155.15285761155,503.375648005249,4,0.49821880876196,1.47,12.811,15,34.861,139.444,69.4736235690028,5077.94555622102,2419.41705060423
"1400:205:4",2021,"VL1824","OTB","MBS",1033.81739792996,6.02013451052587,86.8208875994266,116.527411242587,58.8286544576857,364.606274007139,58.4740096180331,0.5,0.49821880876196,1.47,12.811,21,43.681,21.8405,10.8813478927656,766.779231248019,343.698947622847
"1400:205:4",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,1,NA,1.47,12.811,15,34.861,34.861,NA,NA,NA
"1400:205:4",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,5,NA,1.47,12.811,21,43.681,218.405,NA,NA,NA
"1400:215:1",2020,"VL2440","OTB","MBS",1046.99653682619,29.9580433305058,99.6868206557532,81.0791174254598,70.930290520925,422.639145244656,11.73918476056,0.5,0.335314196709714,1.47,12.811,32,59.851,29.9255,10.0344449936365,815.223906560919,380.845576555703
"1400:215:1",2021,"VL2440","OTB","MBS",2834.02779506013,40.8160061424796,272.795710796527,235.473779237448,170.161656479534,1248.2915852505,86.8161716712506,1,0.49821880876196,1.47,12.811,32,59.851,59.851,29.8188939232121,2166.59376076589,831.48600384414
"1400:215:3",2018,"VL2440","OTB","MBS",1208.50690485268,3.34813576553855,118.398528261677,71.1123680274503,80.6008038105852,479.093606663147,22.232360157976,0.5,0.502828358672181,1.47,12.811,32,59.851,29.9255,15.0473900474443,926.695950471061,425.369983649938
"7300:370:1",2018,"VL1824","OTB","MBS",9903.27652681066,67.6504989577327,812.714761387324,990.960187608108,590.160878387369,3208.28031667184,364.858717345988,4.5,0.502828358672181,1.47,12.811,21,43.681,196.5645,98.8382049082179,7478.25299347738,3905.11395945955
"7300:370:1",2018,"VL2440","OTB","MBS",2417.01380970536,6.69627153107709,236.797056523354,142.224736054901,161.20160762117,958.187213326295,44.4647203159521,1,0.502828358672181,1.47,12.811,32,59.851,59.851,30.0947800948887,1853.39190094212,850.739967299876
"7300:370:1",2019,"VL1824","OTB","MBS",6774.10144225,107.411163936728,655.610917667786,603.662354555784,384.222658530046,2305.75392523842,317.345467834391,3.5,0.500663831533424,1.47,12.811,21,43.681,152.8835,76.5432388882402,5161.47343654487,2538.37404347206
"7300:370:1",2019,"VL2440","OTB","MBS",15598.5633697616,439.033717467691,1084.37786462986,1806.99534224684,762.857402775296,6031.84598495226,529.024260020249,7,0.500663831533424,1.47,12.811,32,59.851,418.957,209.756616867749,12173.6098607095,5612.73961573702
"7300:370:1",2020,"VL1824","OTB","MBS",4041.620307844,51.4857208588957,466.566495398773,365.22099528922,275.431327234882,1504.03989044698,173.350246494303,2,0.335314196709714,1.47,12.811,21,43.681,87.362,29.293718852954,2956.59349192706,1279.20335498578
"7300:370:1",2020,"VL2440","OTB","MBS",12563.9584419143,359.496519966069,1196.24184786904,972.949409105518,851.1634862511,5071.66974293587,140.87021712672,6,0.335314196709714,1.47,12.811,32,59.851,359.106,120.413339923638,9782.68687873103,4570.14691866844
"7300:370:1",2021,"VL1218","OTB","MBS",1651.6312253937,0.47989501312336,122.289035433071,163.503941108924,79.4633489173228,538.788214402887,125.843912001312,1,0.49821880876196,1.47,12.811,15,34.861,34.861,17.3684058922507,1269.48638905526,604.854262651056
"7300:370:1",2021,"VL1824","OTB","MBS",16541.0783668793,96.322152168414,1389.13420159083,1864.43857988139,941.258471322971,5833.70038411423,935.58415388853,8,0.49821880876196,1.47,12.811,21,43.681,349.448,174.10156628425,12268.4676999683,5499.18316196556
"7300:370:1",2021,"VL2440","OTB","MBS",25506.2501555412,367.344055282317,2455.16139716874,2119.26401313703,1531.45490831581,11234.6242672545,781.345545041255,9,0.49821880876196,1.47,12.811,32,59.851,538.659,268.370045308909,19499.343846893,7483.37403459725
"7300:370:1",2022,"VL1218","OTB","MBS",0,0,0,0,0,0,0,1,NA,1.47,12.811,15,34.861,34.861,NA,NA,NA
"7300:370:1",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,6,NA,1.47,12.811,21,43.681,262.086,NA,NA,NA
"7300:370:1",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,7,NA,1.47,12.811,32,59.851,418.957,NA,NA,NA
"7300:370:2",2017,"VL1824","OTB","MBS",36026.8015340011,55.3583461472118,3336.19624269979,3889.67773600946,1654.3147012321,12469.0339228038,1238.03648849954,17,0.423215748104041,1.47,12.811,21,43.681,742.577,314.270280579855,26887.7009196271,13180.6305083238
"7300:370:2",2017,"VL2440","OTB","MBS",2111.2778627616,17.4412454803203,170.370291577527,152.690002233392,149.897646362393,817.856889976068,36.7034105444304,1,0.423215748104041,1.47,12.811,32,59.851,59.851,25.329885739775,1630.43128232883,775.870981808337
"7300:370:2",2018,"VL1824","OTB","MBS",64921.4794535366,443.48660427847,5327.79676909468,6496.29456320871,3868.83242498386,21032.0598537376,2391.85159149037,29.5,0.502828358672181,1.47,12.811,21,43.681,1288.5895,647.939343287206,49024.1029572406,25600.1915120126
"7300:370:2",2018,"VL2440","OTB","MBS",1208.50690485268,3.34813576553855,118.398528261677,71.1123680274503,80.6008038105852,479.093606663147,22.232360157976,0.5,0.502828358672181,1.47,12.811,32,59.851,29.9255,15.0473900474443,926.695950471061,425.369983649938
"7300:370:2",2019,"VL1218","OTB","MBS",620.072243002601,0.550769491563104,54.1307968920211,59.2633962117338,18.7600820346368,199.471784753563,42.9981481069785,0.5,0.500663831533424,1.47,12.811,15,34.861,17.4305,8.72682091554335,479.741916440229,237.271983579688
"7300:370:2",2019,"VL1824","OTB","MBS",103546.979188679,1641.85636303285,10021.4811700647,9227.41027678127,5873.11778038785,35245.0957143587,4850.85215118283,53.5,0.500663831533424,1.47,12.811,21,43.681,2336.9335,1170.01808014881,78896.8082443287,38800.8603787872
"7300:370:2",2019,"VL2440","OTB","MBS",5570.91548920056,156.797756238461,387.277808796379,645.355479373871,272.449072419749,2154.23070891152,188.937235721517,2.5,0.500663831533424,1.47,12.811,32,59.851,149.6275,74.9130774527674,4347.71780739626,2004.54986276322
"7300:370:2",2020,"VL1824","OTB","MBS",58603.494463738,746.542952453988,6765.21418328221,5295.70443169369,3993.75424490578,21808.5784114812,2513.5785741674,29,0.335314196709714,1.47,12.811,21,43.681,1266.749,424.758923367833,42870.6056329424,18548.4486472939
"7300:370:2",2020,"VL2440","OTB","MBS",11516.9619050881,329.538476635563,1096.55502721329,891.870291680058,780.233195730175,4649.03059769122,129.13103236616,5.5,0.335314196709714,1.47,12.811,32,59.851,329.1805,110.378894930002,8967.46297217011,4189.30134211273
"7300:370:2",2021,"VL1824","OTB","MBS",126125.722547455,734.456410284156,10592.14828713,14216.3441715956,7177.09584383766,44481.965428871,7133.82917340004,61,0.49821880876196,1.47,12.811,21,43.681,2664.541,1327.5244429174,93547.0662122584,41931.2716099874
"7300:370:2",2021,"VL2440","OTB","MBS",5668.05559012026,81.6320122849593,545.591421593054,470.947558474896,340.323312959068,2496.583170501,173.632343342501,2,0.49821880876196,1.47,12.811,32,59.851,119.702,59.6377878464242,4333.18752153178,1662.97200768828
"7300:370:2",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,38.5,NA,1.47,12.811,21,43.681,1681.7185,NA,NA,NA
"7300:370:2",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,1,NA,1.47,12.811,32,59.851,59.851,NA,NA,NA
"7300:370:3",2017,"VL1218","OTB","MBS",1352.74598602857,0,164.01355532206,123.30224966891,73.559698659224,368.965641257593,117.977802577573,1,0.423215748104041,1.47,12.811,15,34.861,34.861,14.753724194655,977.116758183717,490.173314348551
"7300:370:3",2017,"VL1824","OTB","MBS",3007390.23864124,4621.11935397107,278493.88753031,324696.569127708,138096.352501087,1040870.94352064,103346.916519394,1419.1,0.423215748104041,1.47,12.811,21,43.681,61987.7071,26234.1738335807,2244490.37500252,1100272.51496249
"7300:370:3",2017,"VL2440","OTB","MBS",1583458.3970712,13080.9341102402,127777.718683145,114517.501675044,112423.234771794,613392.667482051,27527.5579083228,750,0.423215748104041,1.47,12.811,32,59.851,44888.25,18997.4143048312,1222823.46174663,581903.236356253
"7300:370:3",2018,"VL1824","OTB","MBS",2116880.37580871,14460.6699883207,173722.295328548,211823.245435609,126150.166426847,685787.741468143,77990.5778255792,961.9,0.502828358672181,1.47,12.811,21,43.681,42016.7539,21127.2154002699,1598518.12320575,834739.803912031
"7300:370:3",2018,"VL2440","OTB","MBS",1693118.1736986,4690.7382075195,165876.33809461,99628.4276064579,112921.72613863,671210.14293507,31147.5365813244,700.5,0.502828358672181,1.47,12.811,32,59.851,41925.6255,21081.3934564695,1298301.02660996,595943.347093563
"7300:370:3",2019,"VL1824","OTB","MBS",1641268.00657943,26024.1905766702,158845.159480652,146258.764760944,93091.6612667084,558651.23674348,76888.2733495896,848,0.500663831533424,1.47,12.811,21,43.681,37041.488,18545.3333077793,1250551.27834001,615011.768246945
"7300:370:3",2019,"VL2440","OTB","MBS",1885197.80154547,53060.3607110952,131054.810496695,218388.294220118,92196.7661068429,728991.671895658,63936.3605681615,846,0.500663831533424,1.47,12.811,32,59.851,50633.946,25350.5854100165,1471267.70602289,678339.673559074
"7300:370:3",2020,"VL1824","OTB","MBS",1409515.08236059,17955.6451495399,162715.065270322,127370.822107115,96056.675373165,524533.911793383,60455.8984648883,697.5,0.335314196709714,1.47,12.811,21,43.681,30467.4975,10216.1844499677,1031111.98030956,446122.170051293
"7300:370:3",2020,"VL2440","OTB","MBS",1534896.92298719,43918.4915225214,146140.879081334,118861.986145724,103983.805903676,619588.986928666,17209.6448589809,733,0.335314196709714,1.47,12.811,32,59.851,43870.783,14710.4963606712,1195118.24701831,558319.615230661
"7300:370:3",2021,"VL1824","OTB","MBS",2505973.37258222,14592.8060535147,210453.83154101,282462.444852031,142600.65840543,883805.608193305,141740.999314112,1212,0.49821880876196,1.47,12.811,21,43.681,52941.372,26376.3872920638,1858672.8565452,833126.249037782
"7300:370:3",2021,"VL2440","OTB","MBS",3019656.61563657,43489.4545448121,290663.829853699,250897.311777501,181307.244978944,1330054.68408441,92502.6309157175,1065.5,0.49821880876196,1.47,12.811,32,59.851,63771.2405,31772.0314751825,2308505.65209605,885948.337095931
"7300:370:3",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,1144.5,NA,1.47,12.811,21,43.681,49992.9045,NA,NA,NA
"7300:370:3",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,1102.5,NA,1.47,12.811,32,59.851,65985.7275,NA,NA,NA
"7300:370:4",2017,"VL1824","OTB","MBS",2385610.02863677,3665.69942693625,220915.065318068,257565.307495638,109544.827010411,825670.087464718,81979.863241408,1125.7,0.423215748104041,1.47,12.811,21,43.681,49171.7017,20810.2385205143,1780440.28971908,872790.339012949
"7300:370:4",2017,"VL2440","OTB","MBS",662941.248907143,5476.55108082057,53496.2715553435,47944.660701285,47067.8609577913,256807.063452485,11524.8709109511,314,0.423215748104041,1.47,12.811,32,59.851,18793.214,7953.58412228934,511955.422651254,243623.488287818
"7300:370:4",2018,"VL1824","OTB","MBS",3195237.15317253,21827.0576526071,262217.902679613,319727.79919738,190412.128740138,1035133.82039463,117719.638158809,1451.9,0.502828358672181,1.47,12.811,21,43.681,63420.4439,31889.5977124981,2412816.78249551,1259963.32394207
"7300:370:4",2018,"VL2440","OTB","MBS",752899.801723219,2085.88858193051,73762.2831070249,44303.0052811015,50214.3007739946,298475.316951141,13850.7603784191,311.5,0.502828358672181,1.47,12.811,32,59.851,18643.5865,9374.52399955783,577331.577143471,265005.499813911
"7300:370:4",2019,"VL0612","OTB","MBS",450.390876165524,0,26.5271133543962,45.9149687909378,59.9858518918086,49.1689334977267,148.606230253525,0.5,0.500663831533424,1.47,12.811,9,26.041,13.0205,6.51889341848095,311.4440487099,113.668884958648
"7300:370:4",2019,"VL1824","OTB","MBS",2995120.56625196,47491.0789120249,289873.684311685,266904.998192879,169881.304021499,1019472.62837327,140312.031849634,1547.5,0.500663831533424,1.47,12.811,21,43.681,67596.3475,33843.0463370148,2282108.61230091,1122323.952078
"7300:370:4",2019,"VL2440","OTB","MBS",798869.281151361,22484.7982445953,55535.6377814008,92543.9757422131,39069.196984992,308916.683657912,27093.5996024656,358.5,0.500663831533424,1.47,12.811,32,59.851,21456.5835,10742.5353067268,623462.733580624,287452.450320246
"7300:370:4",2020,"VL1218","OTB","MBS",2529.22543607259,2.20496740668877,190.15689011303,263.866309613199,107.741747347017,938.711382740496,202.774497478255,1.5,0.335314196709714,1.47,12.811,15,34.861,52.2915,17.534082317246,1952.13137408879,810.645493870035
"7300:370:4",2020,"VL1824","OTB","MBS",2940278.77395651,37455.8619248466,339427.125402607,265698.274072908,200376.290563376,1094189.02030018,126112.304324606,1455,0.335314196709714,1.47,12.811,21,43.681,63555.855,21311.180465524,2150921.76537694,930620.440752157
"7300:370:4",2020,"VL2440","OTB","MBS",659607.818200498,18873.5672982186,62802.6970131245,51079.8439780397,44686.0830281827,266262.661504133,7395.68639915278,315,0.335314196709714,1.47,12.811,32,59.851,18853.065,6321.70034599102,513591.061133379,239932.713230093
"7300:370:4",2021,"VL1824","OTB","MBS",2028349.73473858,11811.5039096518,170342.581470075,228626.780857956,115421.820045979,715357.509602007,114726.006870581,981,0.49821880876196,1.47,12.811,21,43.681,42851.061,21349.2045656061,1504420.85170861,674337.335236027
"7300:370:4",2021,"VL2440","OTB","MBS",674498.615224311,9714.20946191016,64925.3791695734,56042.7594585126,40498.4742421291,297093.397289619,20662.2488577576,238,0.49821880876196,1.47,12.811,32,59.851,14244.538,7096.89675372448,515649.315062282,197893.668914905
"7300:370:4",2022,"VL0612","OTB","MBS",0,0,0,0,0,0,0,7,NA,1.47,12.811,9,26.041,182.287,NA,NA,NA
"7300:370:4",2022,"VL1824","OTB","MBS",0,0,0,0,0,0,0,1094,NA,1.47,12.811,21,43.681,47787.014,NA,NA,NA
"7300:370:4",2022,"VL2440","OTB","MBS",0,0,0,0,0,0,0,212,NA,1.47,12.811,32,59.851,12688.412,NA,NA,NA
"7300:380:1",2017,"VL1218","OTB","MBS",1052436.37713022,0,127602.546040563,95929.1502424123,57229.4455568763,287055.268898407,91786.7304053522,778,0.423215748104041,1.47,12.811,15,34.861,27121.858,11478.3974234416,760196.837866932,381354.838563173
"7300:380:1",2017,"VL1824","OTB","MBS",6449857.08639603,9910.77214700229,597277.250862165,696366.717032047,296170.987835289,2232323.80847372,221644.944279315,3043.5,0.423215748104041,1.47,12.811,21,43.681,132943.1235,56263.6234673404,4813689.27934619,2359720.52659315
"7300:380:1",2017,"VL2440","OTB","MBS",2957900.285729,24435.1849179287,238688.778500115,213918.693128982,210006.602553712,1145817.50285647,51421.478172747,1401,0.423215748104041,1.47,12.811,32,59.851,83851.251,35487.1699214247,2284234.2265427,1086995.24551348
"7300:380:1",2018,"VL1218","OTB","MBS",746655.392685229,86.7418737602561,42464.8637076233,79867.5124763322,35697.362632709,236583.877962988,63851.8349616243,489.5,0.502828358672181,1.47,12.811,15,34.861,17064.4595,8580.4941620129,580131.901580312,279696.1886557
"7300:380:1",2018,"VL1824","OTB","MBS",6040558.53573109,41263.7976753744,495719.883790206,604441.671765941,359971.906443922,1956908.40293353,222547.60163806,2744.8,0.502828358672181,1.47,12.811,21,43.681,119895.6088,60286.9121849059,4561401.95922149,2381945.9546499
"7300:380:1",2018,"VL2440","OTB","MBS",3385752.94463527,9380.13716073279,331705.316777915,199228.410265705,225811.211955735,1342228.64842747,62286.1802185856,1400.8,0.502828358672181,1.47,12.811,32,59.851,83839.2808,42156.7679569201,2596231.37483972,1191716.54619367
"7300:380:1",2019,"VL1218","OTB","MBS",643014.915993697,571.147962750939,56133.6363770258,61456.141871568,19454.2050699184,206852.240789444,44589.0795869367,518.5,0.500663831533424,1.47,12.811,15,34.861,18075.4285,9049.71328941845,497492.367348517,246051.046972136
"7300:380:1",2019,"VL1824","OTB","MBS",5450248.47467885,86419.9536130935,527485.812614996,485689.482979739,309134.573263032,1855143.72956325,255327.096406184,2816,0.500663831533424,1.47,12.811,21,43.681,123005.696,61584.5030597955,4152774.05637439,2042303.23040495
"7300:380:1",2019,"VL2440","OTB","MBS",2744232.9699802,77238.5747230659,190773.048613096,317902.109139569,134208.413073968,1061174.04720981,93070.4823164195,1231.5,0.500663831533424,1.47,12.811,32,59.851,73706.5065,36902.1819532332,2141685.7919234,987441.262397163
"7300:380:1",2020,"VL1218","OTB","MBS",873425.850590401,761.448744443189,65667.512719033,91121.8322530915,37206.8167505033,324168.330839718,70024.7931291572,518,0.335314196709714,1.47,12.811,15,34.861,18057.998,6055.10309355562,674136.03451866,279942.910549785
"7300:380:1",2020,"VL1824","OTB","MBS",5271283.28650553,67150.2514302147,608519.35162385,476339.483105965,359231.308546094,1961644.02711547,226092.058990195,2608.5,0.335314196709714,1.47,12.811,21,43.681,113941.8885,38206.3328139653,3856137.06184587,1668400.97574021
