"cscode","year","vessel_length","gear_type","supra_region","GVL_disagg","Other_income_disagg","Repair_maintenance_costs_disagg","Other_variable_costs_disagg","Other_non_variable_costs_disagg","Personnel_costs_disagg","Value_of_unpaid_labour_disagg","totfishdays","Energy_consumption","Energy_Costs","GVA","Gross_profit"
"1300:380:1",2013,"VL1824","OTB","MBS",10025.3846546826,31.3873308028361,731.864766406455,1152.82495046432,216.432006015899,1674.6912530736,582.51348325336,5,5587.49049199518,2654.14289475914,5301.50736783963,3044.30263151267
"1300:380:1",2013,"VL2440","OTB","MBS",39719.6141350009,104.075736447621,3550.99219452676,9058.29443829528,3640.14634565104,11162.9250444483,276.24019217361,3,9087.32718752086,4333.15115991123,19241.1057330642,7801.94049644227
"1300:380:1",2014,"VL1218","OTB","MBS",55629.9474687106,0,4048.92462792277,5822.25072620549,2959.2401882216,20365.931262249,2353.2398185699,29,17712.2884444567,6782.88882223024,36016.6431041305,13297.4720233116
"1300:380:1",2014,"VL1824","OTB","MBS",3891717.733716,10855.0502045728,355130.268719615,374595.391983153,227550.908758123,1155396.49487124,183040.647116727,1661,1856164.3414408,881706.269638986,2063589.9448207,725152.802832735
"1300:380:1",2014,"VL2440","OTB","MBS",23628031.4298805,185257.757475224,1246040.39652928,2513983.22001786,1720580.01898686,4254476.55851984,57433.8592318489,1336,4046889.70750929,1929696.64988047,16402988.9019412,12091078.4841895
"1300:380:1",2015,"VL1218","OTB","MBS",96349.7910893385,19.2396080932228,9239.92185054206,7344.87605078555,3344.23531798945,36183.1115137109,2715.60003478462,50,30538.4283525116,11694.635900397,64745.3615777177,25846.6500292221
"1300:380:1",2015,"VL1824","OTB","MBS",4085757.16104029,32090.2716512934,389487.355611346,413112.798181566,184712.176640544,1331634.85613011,145889.406709203,1902,2125481.38315497,1009635.95716638,2120899.14509176,643374.882252446
"1300:380:1",2015,"VL2440","OTB","MBS",18985318.101978,441522.819304387,1701208.40150821,3616263.94282205,1699522.41870911,5045207.34946502,166539.617222497,1437,4352829.72282249,2075579.40559748,10334266.7526455,5122519.78595798
"1300:380:1",2016,"VL1218","OTB","MBS",124951.418956171,1378.28497230438,10164.8834487766,13381.0235950524,7372.19211831137,39289.5276036569,6576.0340537779,41,25041.5112490595,9589.60143832551,85822.0033280095,39956.4416705747
"1300:380:1",2016,"VL1824","OTB","MBS",5890090.68933002,58159.0615874872,576823.438265361,649524.759655021,307968.30524972,1928718.71984798,172420.992962043,1936,2163476.31850053,1027684.12885074,3386249.11889667,1285109.40608665
"1300:380:1",2016,"VL2440","OTB","MBS",14787425.0752089,110582.474206128,1429049.03682451,3069232.03810585,1001795.57331476,3886349.09064067,85153.0817270195,1320,3998423.96250918,1906586.51036094,7491344.39080897,3519842.21844129
"1300:380:1",2017,"VL1218","OTB","MBS",22785.9970965413,2.24101132818913,2209.92520457506,2070.28788248235,1082.81681515351,6763.29583238111,1594.65755329174,13,7939.99137165302,3040.60533410321,14384.6028715554,6026.64948588256
"1300:380:1",2017,"VL1824","OTB","MBS",3850269.71796231,17155.9770417023,352077.490675275,480299.249833222,172852.910148768,1289669.89748353,115378.127203777,1399.6,1564050.33851929,742947.679100978,2119248.36524577,714200.340558461
"1300:380:1",2017,"VL2440","OTB","MBS",11358756.9168391,414529.824430239,1100381.51754246,1957405.31761162,1159288.33461228,3692715.48578563,32445.6457193205,884,2677732.41125615,1276835.20845384,6279376.36304912,2554215.23154416
"1300:380:1",2018,"VL1218","OTB","MBS",70102.0364878632,15.4527054925736,4312.10903806712,7918.01287723411,2957.0046090739,22714.7988965269,4196.64789470126,30.8,18811.6718651472,7203.89571464453,47726.4669543361,20815.020163108
"1300:380:1",2018,"VL1824","OTB","MBS",3108761.71246425,23187.1439440679,261216.560543357,302279.552906797,162677.090332651,973960.397704184,110895.141748173,1102.8,1232376.90291446,585397.756868076,1820377.89575744,735522.356305079
"1300:380:1",2018,"VL2440","OTB","MBS",6348022.18697055,16510.3387462243,693404.157612,1109318.24263043,724567.130428939,2338840.08233609,25668.0192479887,561,1699330.1840664,810299.2669034,3026943.72814201,662435.626557925
"1300:380:1",2019,"VL1218","OTB","MBS",14143.3349546235,17.7490613485681,1432.23476400336,1241.08857307199,386.044752944053,4902.967841324,558.929328272359,6.5,3969.99568582651,1520.3026670516,9581.41325890108,4119.51608930471
"1300:380:1",2019,"VL1824","OTB","MBS",1564160.37456423,18390.7298157865,148471.985553981,153077.104901383,81752.1033229929,501339.474425849,55163.1203201716,581,649266.39516984,308411.404371012,890838.50623065,334335.91148463
"1300:380:1",2019,"VL2440","OTB","MBS",5847778.33221749,75337.6833918921,515160.486313379,1072685.86579325,600417.024664404,2099107.59880054,40479.2658602431,524.5,1588767.7032849,757579.26112448,2977273.37771387,837686.513053092
"1300:380:1",2020,"VL1218","OTB","MBS",10002.8281059997,6.24974350625619,760.892029755932,983.784628648889,344.13960535846,3831.08138493332,494.909258693211,3.5,2137.68998467581,818.624513027787,7101.63707271488,2775.64642908835
"1300:380:1",2020,"VL1824","OTB","MBS",2432634.13914495,32770.8173865115,292015.600722355,227594.332029442,137780.633511537,868951.673832249,95542.6636899692,869.5,971664.596557962,461555.449398614,1346458.94086951,381964.603347295
"1300:380:1",2020,"VL2440","OTB","MBS",5439321.29958326,56843.9100454672,628805.0754714,1092577.11315178,531167.378384359,2002636.16246503,11503.7949548752,490,1484263.44062841,707748.022785501,2535867.61983569,521727.662415783
"1300:380:1",2021,"VL1218","OTB","MBS",8994.51683866947,1.43949612911691,603.320270961816,800.663670614093,402.670061179635,3138.01239945545,465.282684910117,3,1832.3057011507,701.678154023818,6487.62417801922,2884.32909365365
"1300:380:1",2021,"VL1824","OTB","MBS",3716825.30107137,18129.3057836088,319699.435431265,415990.709876105,193246.720638027,1327168.99856819,198716.197617302,1371,1532089.89290508,727765.981742956,2078251.75916662,552366.562981134
"1300:380:1",2021,"VL2440","OTB","MBS",20491314.1117587,184329.288787877,1869541.25710144,3101754.93807532,2197108.95240161,7129160.80874376,123438.446115952,1421.5,4305878.53235363,2053191.45793794,11454046.7950303,4201447.54017058
"1300:380:1",2022,"VL1218","OTB","MBS",28662.8382379325,0.790764630499786,2879.61815036309,1780.92340239214,1013.61123024349,9558.65006193934,1108.51545493379,9,5496.91710345209,2105.03446207145,20884.4417574928,10217.2762406197
"1300:380:1",2022,"VL1824","OTB","MBS",4032424.28270573,33520.8187975833,348603.041455899,313626.900937708,144007.646374581,1353588.27252818,118303.891769059,1273.5,1423133.82831117,676010.195295153,2583697.31743998,1111805.15314274
"1300:380:1",2022,"VL2440","OTB","MBS",20168563.3229442,185605.198672551,2124774.24627271,3824157.06445326,956859.955941491,6791276.9302736,93372.9977226271,1369.5,4148364.86110327,1978083.50449948,11470293.7504498,4585643.82245356
"1300:380:1",2023,"VL1218","OTB","MBS",3237.11407982533,0.653085715682361,287.596832405921,390.81480165875,132.886166217218,1142.70823916639,171.007114866021,1,610.768567050232,233.892718007939,2192.57664725118,878.86129321877
"1300:380:1",2023,"VL1824","OTB","MBS",4611669.34052778,128885.63281752,432560.377990455,480684.2452079,287048.57275515,1711970.75964846,144310.635783878,1453.5,1624283.486023,771559.339506482,2768702.43788532,912421.042452979
"1300:380:1",2023,"VL2440","OTB","MBS",20942015.83861,715054.020116916,2377273.32446321,4383989.00594414,2155133.61837617,7549727.90726362,176792.7130296,1401,4243781.79657224,2023581.59167854,10717092.3182649,2990571.69797163
"1300:380:1",2024,"VL1218","OTB","MBS",0,0,0,0,0,0,0,1,610.768567050232,233.892718007939,-233.892718007939,-233.892718007939
"1300:380:1",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,1307.5,1461128.76365674,694058.366979515,-694058.366979515,-694058.366979515
"1300:380:1",2024,"VL2440","OTB","MBS",0,0,0,0,0,0,0,1544,4676944.39251074,2230128.46363431,-2230128.46363431,-2230128.46363431
"1300:380:2",2013,"VL1824","OTB","MBS",2005.07693093652,6.27746616056721,146.372953281291,230.564990092864,43.2864012031798,334.93825061472,116.502696650672,1,1117.49809839904,530.828578951828,1060.30147356793,608.860526302535
"1300:380:2",2013,"VL2440","OTB","MBS",13239.8713783336,34.6919121492069,1183.66406484225,3019.43147943176,1213.38211521701,3720.97501481611,92.08006405787,1,3029.10906250695,1444.38371997041,6413.7019110214,2600.64683214742
"1300:380:2",2014,"VL1824","OTB","MBS",351449.52441746,980.287495897604,32070.7647850345,33828.6025270758,20549.4499179521,104340.442041352,16529.859763702,150,167624.714759855,79624.2868427742,186356.707840521,65486.4060354667
"1300:380:2",2014,"VL2440","OTB","MBS",901968.265661605,7071.96529284165,47565.913340564,95967.9223210412,65680.8240780911,162408.910542299,2192.46019522777,51,154484.562187855,73663.5697184909,626162.00149626,461560.630758732
"1300:380:2",2015,"VL1824","OTB","MBS",231998.829333518,1822.16053540467,22116.0012649976,23457.5090450101,10488.3885789583,75613.335679312,8283.94107497053,108,120689.794627096,57329.4865267974,120429.60445316,36532.3276988771
"1300:380:2",2015,"VL2440","OTB","MBS",277447.237398425,6452.31677480315,24861.083111811,52847.2810015748,24836.4445322835,73729.5437291339,2433.77311181102,21,63611.290312646,30332.0581193786,151022.68740818,74859.3705672356
"1300:380:2",2016,"VL1824","OTB","MBS",301197.81934074,2974.04292208741,29496.653093115,33214.3343005409,15748.3792457243,98627.6618104078,8816.9825946499,99,110632.311741505,52552.0293162309,173160.466307216,65715.8219021582
"1300:380:2",2016,"VL2440","OTB","MBS",560129.737697307,4188.73008356546,54130.6453342618,116258.789322191,37946.8020194986,147210.192827298,3225.49551996286,50,151455.453125348,72219.1859985205,283763.045106401,133327.35675914
"1300:380:2",2017,"VL1824","OTB","MBS",121043.060581839,539.341947581381,11068.4549797886,15099.4334043025,5434.07262542569,40544.0665113427,3627.20605670634,44,49169.9163295576,23356.4574738804,66623.984046023,22452.7114779739
"1300:380:2",2017,"VL2440","OTB","MBS",815928.80567792,29776.746438145,79043.2424931521,140605.472475495,83274.6710948865,265257.277542294,2330.65441535843,63.5,192348.425469192,91718.366218121,451063.799834411,183475.867876759
"1300:380:2",2018,"VL1824","OTB","MBS",141230.469527075,1053.38766013584,11867.0200246846,13732.5041717723,7390.39012120585,44246.8407009246,5037.9457758283,50.1,55986.6547297917,26594.5118054866,82699.4310640619,33414.6445873091
"1300:380:2",2018,"VL2440","OTB","MBS",39604.4164962512,103.00567845238,4326.05089419251,6920.88030161585,4520.47229322867,14591.6939183179,160.139157518646,3.5,10601.8817187743,5055.34301989643,18884.6756657701,4132.84258993357
"1300:380:2",2019,"VL1824","OTB","MBS",36344.5181697369,427.323326184367,3449.86541304431,3556.8690467619,1899.57555053426,11649.0239324423,1281.75925012447,13.5,15086.224328387,7166.18581584967,20699.3456697311,7768.56248716438
"1300:380:2",2019,"VL2440","OTB","MBS",239708.740024168,3088.19865190787,21117.1600681366,43970.917282278,24611.9466735647,86045.4020480678,1659.30260437603,21.5,65125.8448438995,31054.2499793638,122042.664672733,34337.9600202888
"1300:380:2",2020,"VL1824","OTB","MBS",33572.8690853817,452.271200273879,4030.11754878466,3141.03735980829,1901.51535611092,11992.4325313249,1318.58765299555,12,13409.9771807884,6369.94294742193,18582.5270735298,5271.50688920936
"1300:380:2",2020,"VL2440","OTB","MBS",144308.524274658,1508.10373590015,16682.5836349555,28986.7397366799,14092.1957530544,53131.1634939702,305.202723292608,13,39378.4178125904,18776.9883596153,67278.120526253,13841.7543089902
"1300:380:2",2021,"VL1824","OTB","MBS",151817.809525891,740.511395975267,13058.4743866892,16991.5971940641,7893.37443889826,54209.6746315233,8116.78123017426,56,62579.893510346,29726.4004213024,84888.4744809124,22562.0186192148
"1300:380:2",2021,"VL2440","OTB","MBS",1657756.68157035,14912.3237499865,151246.742572399,250933.39280947,177747.118906919,576752.369332066,9986.22673467076,115,348347.5421883,166104.127796597,926637.623234951,339899.027168214
"1300:380:2",2022,"VL1824","OTB","MBS",101325.148839092,842.297763268683,8759.55816771792,7880.69166078261,3618.56669335421,34012.4261648227,2972.69300087153,32,35759.9391487691,16986.5145264585,64922.1155540473,27936.9963883531
"1300:380:2",2022,"VL2440","OTB","MBS",1502149.29458949,13823.826407156,158252.627323707,284822.21290561,71266.6779890705,505812.520546117,6954.39632545306,102,308969.124375709,147327.139436982,854304.463341276,341537.546469706
"1300:380:2",2023,"VL1824","OTB","MBS",161812.959316764,4522.30290587791,15177.5571224721,16866.1138669439,10071.8797457947,60069.1494613495,5063.53108013608,51,56992.4030183508,27072.2575265432,97147.4539608883,32014.7734194028
"1300:380:2",2023,"VL2440","OTB","MBS",1263098.02880981,43127.8120627262,143383.009219944,264416.182014475,129984.861351025,455354.752436671,10663.0865460394,84.5,255959.715781838,122050.4243375,646391.363949593,180373.524966883
"1300:380:2",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,107,119572.296528697,56798.6579478456,-56798.6579478456,-56798.6579478456
"1300:380:2",2024,"VL2440","OTB","MBS",0,0,0,0,0,0,0,129,390755.069063397,186325.499876183,-186325.499876183,-186325.499876183
"1300:380:3",2013,"VL1218","OTB","MBS",883025.093888045,1747.37345530924,89226.5892337281,61841.767801903,71358.4942585282,320915.972751291,42644.0358290313,539,329204.257640075,126068.175006279,536277.441042916,172717.432462594
"1300:380:3",2013,"VL1824","OTB","MBS",8355155.57121249,26158.2014910836,609936.09632314,960764.313716966,180374.43381365,1395687.69031154,485466.73694335,4167,4656614.57602878,2211962.68849227,4418276.24035755,2537121.81310266
"1300:380:3",2013,"VL2440","OTB","MBS",19595009.6399338,51344.0299808262,1751822.81596653,4468758.589559,1795805.53052118,5507043.02192784,136278.494805648,1480,4483081.41251029,2137687.90555621,9492278.82831167,3848957.31157818
"1300:380:3",2014,"VL1218","OTB","MBS",1557638.5291239,0,113369.889581838,163023.020333754,82858.7252702047,570246.075342971,65890.7149199573,812,495944.076444789,189920.887022447,1008466.00691565,372329.216652726
"1300:380:3",2014,"VL1824","OTB","MBS",7314836.10154206,20403.0504146155,667499.517725851,704085.980596871,427702.550958976,2171672.40035401,344041.481215184,3122,3488829.06320179,1657246.82348761,3878704.27918738,1362990.39761818
"1300:380:3",2014,"VL2440","OTB","MBS",12839783.546477,100671.505933393,677114.76637744,1366131.60009953,934985.848641062,2311938.60889626,31210.3157203011,726,2199133.17938005,1048622.58069852,8913600.25659381,6570451.33197725
"1300:380:3",2015,"VL1218","OTB","MBS",1304576.17134964,260.504293582237,125108.54185634,99449.6217276364,45280.9462055771,489919.329895646,36769.2244709838,677,413490.319893007,158345.370091375,876652.195762298,349963.641395668
"1300:380:3",2015,"VL1824","OTB","MBS",7123223.31546247,55947.0771796472,679043.149951222,720232.407344938,322032.375257646,2321609.45474628,254347.672264836,3316,3705623.6942912,1760227.56780426,3697634.89228405,1121677.76527293
"1300:380:3",2015,"VL2440","OTB","MBS",7411804.77050079,172369.03384117,664146.077415523,1411777.36389921,663487.87536243,1969632.096764,65016.5102726659,561,1699330.1840664,810299.2669034,4034463.22076139,1999814.61372472
"1300:380:3",2016,"VL1218","OTB","MBS",1932175.60044421,21312.9920107556,157183.807476203,206916.316079591,113999.263488034,607550.256115085,101687.941221834,634,387227.271509847,148287.983217033,1327101.2221941,617863.02485718
"1300:380:3",2016,"VL1824","OTB","MBS",9072443.40680895,89581.7777137845,888474.944683526,1000456.00893144,474360.271825756,2970784.72241047,265578.203002485,2982,3332379.32942592,1582930.82243435,5215803.13664765,1979440.2112347
"1300:380:3",2016,"VL2440","OTB","MBS",6631936.09433612,49594.564189415,640906.84075766,1376504.06557474,449290.135910863,1742968.68307521,38189.8669563603,592,1793232.56500412,855075.162222483,3359754.45405978,1578595.90402821
"1300:380:3",2017,"VL1218","OTB","MBS",1056919.71147803,103.948448530619,102506.530642981,96029.5071643737,50226.0415028895,313712.87591737,73967.5772796093,603,368293.44593129,141037.308958787,667224.271657532,279543.818460553
"1300:380:3",2017,"VL1824","OTB","MBS",10659492.0714207,47496.4131474621,974728.394447381,1329711.01261344,478544.195659079,3570457.92995797,319424.955193767,3874.8,4330081.63167658,2056854.57772254,5867150.30412568,1977267.41897394
"1300:380:3",2017,"VL2440","OTB","MBS",14057104.1482149,513004.103989459,1361784.36673241,2422399.79351483,1434684.88468986,4569944.27765779,40153.3217386161,1094,3313845.31438261,1580155.78964763,7771083.41761961,3160985.81822321
"1300:380:3",2018,"VL1218","OTB","MBS",1320558.49254085,291.092848272442,81230.0540222904,149156.852966598,55703.0543566454,427893.711680678,79055.0359904438,580.2,354367.922602545,135704.554988206,899055.069055383,392106.321384261
"1300:380:3",2018,"VL1824","OTB","MBS",12871141.7328079,96001.2518445954,1081509.51558298,1251521.77241308,673528.587912451,4032468.06300103,459136.858639809,4565.9,5102384.56748016,2423710.20863615,7536872.90010779,3045267.97846696
"1300:380:3",2018,"VL2440","OTB","MBS",22084554.1930667,57438.9093244313,2412329.58005587,3859280.59561819,2520744.50705554,8136745.43439457,89298.1696368977,1951.7,5911912.15729482,2819003.70626625,10530634.7133953,2304591.10936382
"1300:380:3",2019,"VL1218","OTB","MBS",1784236.10196789,2239.11235474244,180681.92407427,156568.09691062,48701.0303714036,618528.250751644,70511.0844897437,820,500830.22498119,191792.02876651,1208732.13419983,519692.798958441
"1300:380:3",2019,"VL1824","OTB","MBS",12673468.0951138,149009.226519475,1202980.84680786,1240293.41019494,662389.029936298,4062057.7897757,446954.197774884,4707.5,5260622.29821346,2498875.53541573,7217938.49927846,2708926.51172788
"1300:380:3",2019,"VL2440","OTB","MBS",18491020.7130271,238222.207636707,1628967.90572114,3391896.10756549,1898554.11898172,6637502.29287072,127997.831132913,1658.5,5023777.38016778,2395510.39957092,9414314.38882452,2648814.26482088
"1300:380:3",2020,"VL1218","OTB","MBS",1096024.16532882,684.793324185499,83372.0266889714,107794.687167671,37707.8681871341,419777.060320551,54227.9144882418,383.5,234229.745463764,89697.8573560447,778136.519253188,304131.544444395
"1300:380:3",2020,"VL1824","OTB","MBS",12822038.2515254,172729.909237932,1539169.06050668,1199614.51833345,726220.406421363,4580109.8575885,503590.601139884,4583,5121493.78496278,2432787.37733623,7096976.79816559,2013276.33943721
"1300:380:3",2020,"VL2440","OTB","MBS",14541858.9846001,151970.453386861,1681091.12013782,2920971.46577313,1420059.72588471,5353986.47516161,30755.0436548705,1310,3968132.87188411,1892142.67316124,6779564.45303011,1394822.93421363
"1300:380:3",2021,"VL1218","OTB","MBS",1115320.08799501,178.497520010497,74811.7135992652,99282.2951561475,49931.0875862748,389113.537532476,57695.0529288545,372,227205.906942686,87008.0910989534,804465.398074384,357656.807613053
"1300:380:3",2021,"VL1824","OTB","MBS",9827492.13448848,47934.8894716133,845303.029495503,1099902.49693718,510955.041803682,3509108.402487,525416.642131816,3625,4050930.60669651,1924253.59870038,5495012.85702334,1460487.81240453
"1300:380:3",2021,"VL2440","OTB","MBS",6688687.82824906,60167.9845216847,610247.726552985,1012461.68924864,717170.984111395,2327070.42930503,40292.2539555412,464,1405506.60500323,670194.04606627,3738781.36679146,1371418.68353088
"1300:380:3",2022,"VL1218","OTB","MBS",1101926.89225829,30.4005069058807,110705.320002848,68466.6108030756,38967.7206293607,367476.991270113,42616.2608230101,346,211325.92419938,80926.880430747,802890.760899169,392797.508806046
"1300:380:3",2022,"VL1824","OTB","MBS",11103019.8251336,92297.4095906761,959855.959846965,863551.415891694,396515.753445204,3727017.88584221,325742.125236126,3506.5,3918507.08203622,1861350.41209458,7114043.69344584,3061283.68236751
"1300:380:3",2022,"VL2440","OTB","MBS",5898145.02434402,54278.8478045685,621374.286697497,1118346.04184997,279826.515045321,1986057.98508549,27306.232630823,400.5,1213158.17953404,578475.679848149,3354401.34870766,1341037.13099135
"1300:380:3",2023,"VL1218","OTB","MBS",715402.211641397,144.331943165802,63558.8999617086,86370.0711665838,29367.8427340052,252538.520855772,37792.5723853906,221,134979.853318101,51690.2906797546,484559.439042511,194228.345801348
"1300:380:3",2023,"VL1824","OTB","MBS",10998522.0288542,307383.588690701,1031627.48558921,1146399.68077963,684591.590956813,4082935.42368172,344171.186064544,3466.5,3873807.15810026,1840117.26893651,6603169.59128273,2176062.98153646
"1300:380:3",2023,"VL2440","OTB","MBS",6599500.35171043,225336.438173889,749155.012669883,1381535.43620581,679151.672029322,2379161.22131113,55713.0498233893,441.5,1337351.65109682,637695.412366936,3377299.25661237,942424.985477857
"1300:380:3",2024,"VL1218","OTB","MBS",0,0,0,0,0,0,0,235,143530.613256805,54964.7887318657,-54964.7887318657,-54964.7887318657
"1300:380:3",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,3298,3685508.72852002,1750672.65338313,-1750672.65338313,-1750672.65338313
"1300:380:3",2024,"VL2440","OTB","MBS",0,0,0,0,0,0,0,371.5,1125314.01672133,536588.551969007,-536588.551969007,-536588.551969007
"1300:380:4",2013,"VL1824","OTB","MBS",74187.8464446513,232.266247940987,5415.79927140777,8530.90463343599,1601.59684451765,12392.7152727446,4310.59977607486,37,41347.4296407643,19640.6574212176,39231.1545220133,22527.8394731938
"1300:380:4",2013,"VL2440","OTB","MBS",992990.353375022,2601.89341119052,88774.8048631689,226457.360957382,91003.6586412759,279073.126111208,6906.00480434025,75,227183.179688022,108328.778997781,481027.643326605,195048.512411057
"1300:380:4",2014,"VL1824","OTB","MBS",2429687.71213937,6777.05422163877,221715.887213872,233868.405470517,142065.197099442,721340.255979215,114276.430499726,1037,1158845.5280398,550469.236373045,1288346.04020413,452729.353725194
"1300:380:4",2014,"VL2440","OTB","MBS",17048968.7862311,133674.010633321,899089.028633406,1813981.90426439,1241496.36100549,3069846.85809366,41441.796631364,964,2920061.1362567,1392385.90605147,11835689.5969097,8724400.94218466
"1300:380:4",2015,"VL1824","OTB","MBS",2687319.77311325,21106.6928684375,256177.014652889,271716.146438033,121490.501039601,875854.471618698,95955.6507850752,1251,1397990.12109719,664066.552268737,1394976.25158243,423166.12917866
"1300:380:4",2015,"VL2440","OTB","MBS",13277832.0754961,308789.445651294,1189780.40606524,2529119.87650394,1188601.27404499,3528485.30703712,116473.427493813,1005,3044254.60781949,1451605.63857026,7227514.32596292,3582555.59143199
"1300:380:4",2016,"VL1824","OTB","MBS",3282751.99059251,32414.0637669931,321483.72411587,362002.694043269,171641.426324611,1074941.88983263,96096.2042386591,1079,1205780.44817256,572764.036689022,1887274.17318673,716236.079115441
"1300:380:4",2016,"VL2440","OTB","MBS",9701447.05691736,72548.8050473538,937542.777189415,2013602.23106035,657238.610977716,2549680.5397688,55865.5824057567,866,2623208.44813102,1250836.30149437,4914775.94124286,2309229.8190683
"1300:380:4",2017,"VL1824","OTB","MBS",2008764.60992861,8950.62477554373,183686.041505491,250581.96072322,90180.9052519509,672847.212876874,60195.1332410675,730.2,815997.111450976,387611.028350625,1105655.29887286,372612.952754922
"1300:380:4",2017,"VL2440","OTB","MBS",9057452.20665143,330545.331720448,877442.230447604,1560831.45744845,924414.419760401,2944564.64471753,25872.0991714356,704.9,2135218.97816115,1018146.08420714,5007163.34650829,2036726.60261932
"1300:380:4",2018,"VL1824","OTB","MBS",806507.731171583,6015.45328472782,67767.5534742967,78420.5477753307,42203.4054626147,252675.072345998,28769.5865561772,286.1,319716.205951964,151870.056438118,472261.621305951,190816.962403775
"1300:380:4",2018,"VL2440","OTB","MBS",1980220.82481256,5150.28392261899,216302.544709626,346044.015080793,226023.614661434,729584.695915894,8006.95787593232,175,530094.085938717,252767.150994822,944233.783288505,206642.129496679
"1300:380:4",2019,"VL1218","OTB","MBS",3263.84652799004,4.09593723428495,330.515714770005,286.405055324304,89.0872506793969,1131.45411722862,128.983691139775,1.5,916.152850575348,350.839077011909,2211.09536743871,950.657559070319
"1300:380:4",2019,"VL1824","OTB","MBS",414596.72578811,4874.65127647352,39354.0202673203,40574.6543112098,21669.2322060945,132885.161896008,14621.5499643828,154,172094.707153452,81747.6011585815,236125.869121377,88619.1572609863
"1300:380:4",2019,"VL2440","OTB","MBS",2274445.71929908,29301.9779064747,200367.472274412,417212.424445801,233527.307972428,816430.791525853,15744.0805252423,204,617938.248751419,294654.278873964,1157986.21363895,325811.341587857
"1300:380:4",2020,"VL1218","OTB","MBS",12860.7789934282,8.03538450804367,978.289752543341,1264.86595112,442.465206889448,4925.67606634284,636.311904034128,4.5,2748.45855172605,1052.51723103573,9130.6762363477,3568.68826597074
"1300:380:4",2020,"VL1824","OTB","MBS",436447.298109962,5879.52560356043,52391.5281342006,40833.4856775077,24719.699629442,155901.622907224,17141.6394889421,156,174329.70335025,82809.2583164851,241572.851955887,68529.5895597216
"1300:380:4",2020,"VL2440","OTB","MBS",2326697.43753602,24315.2725418978,268974.579222052,467355.4345237,227209.556141554,856637.836025858,4920.80698477927,209.6,634901.259501457,302742.827705798,1084730.31248482,223171.669474179
"1300:380:4",2021,"VL1218","OTB","MBS",23985.3782364519,3.83865634431177,1608.85405589818,2135.10312163758,1073.78682981236,8368.03306521454,1240.75382642698,8,4886.14853640186,1871.14174406351,17300.3311413846,7691.54424974308
"1300:380:4",2021,"VL1824","OTB","MBS",1649663.16243758,8046.44972233839,141894.315433935,184631.908796214,85769.9704655284,589046.196665749,88197.5246171613,608.5,679997.592875813,323009.190292187,922404.227172057,245160.505889147
"1300:380:4",2021,"VL2440","OTB","MBS",6205776.09926987,55823.9597771234,566188.892847112,939363.700908494,665392.475560249,2159059.9564996,37383.2226893545,430.5,1304031.45140924,621807.191447261,3468847.79828388,1272404.61909492
"1300:380:4",2022,"VL1218","OTB","MBS",12739.0392168589,0.351450946888794,1279.83028905026,791.521512174285,450.493880108216,4248.28891641749,492.673535526128,4,2443.07426820093,935.570872031757,9281.97411444126,4541.01166249765
"1300:380:4",2022,"VL1824","OTB","MBS",2522046.28282302,20965.3177638596,218030.877518354,196155.340869167,90068.3866017697,846590.545008789,73992.1867248179,796.5,890087.235374832,422804.963135131,1615952.03246246,695369.300728852
"1300:380:4",2022,"VL2440","OTB","MBS",7385567.36506499,67967.1465018504,778075.417674893,1400375.88011925,350394.50011293,2486911.55935174,34192.4486001442,501.5,1519098.19484724,724358.43556516,4200330.27809461,1679226.27014272
"1300:380:4",2023,"VL1824","OTB","MBS",1894163.4649433,52937.5457805708,177666.698080703,197432.744677755,117900.239377244,703162.396635797,59273.0991145341,597,667146.364744224,316904.661634241,1137196.66695393,374761.171203596
"1300:380:4",2023,"VL2440","OTB","MBS",5500829.28523089,187822.897503944,624437.247253719,1151540.295637,566087.916889672,1983083.4188958,46438.0573839349,368,1114712.13500256,531533.208949111,2815053.51400533,785532.037725597
"1300:380:4",2024,"VL1218","OTB","MBS",0,0,0,0,0,0,0,1,610.768567050232,233.892718007939,-233.892718007939,-233.892718007939
"1300:380:4",2024,"VL1824","OTB","MBS",0,0,0,0,0,0,0,334.5,373803.113914477,177562.159659386,-177562.159659386,-177562.159659386
"1300:380:4",2024,"VL2440","OTB","MBS",0,0,0,0,0,0,0,409.5,1240420.1610966,591475.133327883,-591475.133327883,-591475.133327883
"1300:390:1",2013,"VL1824","OTB","MBS",10025.3846546826,31.3873308028361,731.864766406455,1152.82495046432,216.432006015899,1674.6912530736,582.51348325336,5,5587.49049199518,2654.14289475914,5301.50736783963,3044.30263151267
"1300:390:1",2014,"VL1218","OTB","MBS",308842.122153876,0,22478.5125895023,32323.5298937615,16428.8851828854,113066.032180072,13064.538303095,161,98333.7392950874,37656.7275992782,199954.466888449,73823.8964052818
"1300:390:1",2014,"VL1824","OTB","MBS",4875776.40208489,13599.8551930861,444928.410117711,469315.479058965,285089.368528389,1447549.73258703,229324.254455092,2081,2325513.54276839,1104654.27279875,2585388.72677416,908514.739732042
