"Country","CFR","UVI","Event","Event.Start.Date","Event.End.Date","Registration.Number","External.marking","vessel_name","Place.of.registration","Place.of.registration.name","IRCS","IRCS.indicator","Licence.indicator","VMS.indicator","ERS.indicator","ERS.Exempt.indicator","AIS.indicator","MMSI","Vessel.Type","Gear","Subsidiary.fishing.gear.1","Subsidiary.fishing.gear.2","Subsidiary.fishing.gear.3","Subsidiary.fishing.gear.4","Subsidiary.fishing.gear.5","LOA","LBP","Tonnage.GT","Other.tonnage","GTs","Power.of.main.engine","Power.of.auxiliary.engine","Hull.material","Date.of.entry.into.service","Segment","Country.of.importation.exportation","Type.of.export","Public.aid","Year.of.construction","vlength"
"ITA","ITA000026095",NA,"MOD","2021-01-18","2100-12-31","00OS01178","00OS01178","ALEMAX GT","00227","Oristano","IKLX","Y","Y","Y","Y","","Y","247152140","FX","OTB","LLS","","","","",22.5,21.07,158,85.14,0,600.58,"0.00","2","2003-05-19","MFL","","","","2002-01-01","VL1824"
"ITA","ITA000026096",NA,"MOD","2020-11-27","2100-12-31","05GL00027","05GL00027","GABRIELLA E CHIARA","00537","Leuca","IKLO","Y","Y","Y","Y","","Y","247120910","FX","OTB","NO","","","","",17.39,14.42,37,9.55,0,104.5,"0.00","1","2003-05-20","MFL","","","","2002-01-01","VL1218"
"ITA","ITA000026100",NA,"MOD","2005-03-04","2100-12-31","00CI03432","00CI03432","ILLIRIA","00207","Chioggia","IKNC","Y","Y","Y","","","","","FX","OTB","NO","","","","",23.62,22.78,182,59.7,0,507.15,"0.00","2","2003-05-21","MFL","","","","2002-01-01","VL1824"
"ITA","ITA000026108",8545367,"MOD","2020-08-25","2100-12-31","00CI03434","00CI03434","IMPERO II","00207","Chioggia","IKMT","Y","Y","Y","Y","","N","","FX","OTB","PTM","","","","",24.8,21.5,166,49.35,0,428,"0.00","2","2003-06-04","MFL","","","","2003-01-01","VL2440"
"ITA","ITA000026111",NA,"MOD","2023-10-18","2100-12-31","00SA02724","00SA02724","MADONNA DEL CARMINE I","00103","Salerno","ILBX","Y","Y","Y","Y","","Y","247119740","FX","OTB","LLS","","","","",21.51,18.67,43,24.79,0,219.8,"0.00","1","2003-06-05","MFL","","","","2003-01-01","VL1824"
"ITA","ITA000026120",NA,"MOD","2012-11-14","2100-12-31","01GA01367","01GA01367","S.GIOVANNI II","00079","Formia","ILIT","Y","Y","Y","","","","","FX","OTB","PTM","","","","",17.96,16.85,36,20.45,0,198.5,"0.00","1","2003-06-06","MFL","","","","2002-01-01","VL1218"
"ITA","ITA000026132",NA,"MOD","2014-01-13","2100-12-31","00SB00517","00SB00517","CRISTIANA","00182","San Benedetto Del Tronto","IKEJ","Y","Y","Y","Y","","Y","247080650","FX","OTB","NO","","","","",20.54,16.2,95,28.3,0,441.18,"0.00","2","2003-07-03","MFL","","","","2003-01-01","VL1824"
"ITA","ITA000026138",NA,"MOD","2022-04-28","2100-12-31","03PE00650","03PE00650","NUOVO SAN PIETRO","00271","Sciacca","IKQS","Y","Y","Y","Y","","Y","247143690","FX","OTB","NO","","","","",21.8,18.45,73,41.92,0,313.3,"0.00","1","2003-06-27","MFL","","","","2003-01-01","VL1824"
"ITA","ITA000026147",NA,"MOD","2024-06-26","2100-12-31","00RM04448","00RM04448","SARINA III","00193","Rimini","ILAS","Y","Y","Y","Y","","Y","247070990","FX","OTB","PTM","","","","",24.81,23.28,88,40,0,478,"0.00","1","2003-07-19","MFL","","","","2003-01-01","VL2440"
"ITA","ITA000026148",NA,"MOD","2020-11-27","2100-12-31","00SB00549","00SB00549","VALENTINA","00182","San Benedetto Del Tronto","ILCO","Y","Y","Y","Y","","Y","247086280","FX","OTB","NO","","","","",17.8,16.9,52,24.55,0,144,"0.00","1","2003-07-24","MFL","","","","2002-01-01","VL1218"
"ITA","ITA000026149",8545393,"MOD","2022-11-25","2100-12-31","00CA00612M","00CA00612M","GEMINI DUE","00224","Cagliari","IKRG","Y","Y","Y","Y","","Y","247150290","FX","OTB","NO","","","","",29.98,23.99,162,99.35,0,467,"0.00","2","2003-07-14","MFL","","","","2003-01-01","VL2440"
"ITA","ITA000026154",8688327,"MOD","2016-01-01","2100-12-31","00MV00383M","00MV00383M","NAUCRATES","00273","Mazara Del Vallo","ILOZ","Y","Y","Y","Y","","Y","247147010","FX","OTB","NO","","","","",27.72,23.97,165,71.95,0,478,"0.00","4","2003-08-21","MFL","","","","2003-01-01","VL2440"
"ITA","ITA000026163",NA,"MOD","2016-09-12","2100-12-31","03NA02290","03NA02290","CARMELA MADRE","00086","Procida","ILPR","Y","Y","Y","Y","","Y","247131440","FX","OTB","GNS","","","","",19.93,17.78,91,38.36,0,375,"0.00","2","2003-08-19","MFL","","","","2003-01-01","VL1824"
"ITA","ITA000026164",NA,"MOD","2024-04-04","2100-12-31","00RO08237","00RO08237","NONNO CIRO","00072","Roma","ILPG","Y","Y","Y","Y","","Y","247092850","FX","OTB","NO","","","","",21.36,19.02,112,52.97,0,320,"0.00","2","2003-08-27","MFL","","","","2003-01-01","VL1824"
"ITA","ITA000026165",NA,"MOD","2024-02-29","2100-12-31","01RA01256","01RA01256","ROSA DEI VENTI","00203","Porto Garibaldi","ISPI","Y","Y","Y","Y","","Y","247055020","FX","OTB","PTM","","","","",17.8,14.9,31,9.76,0,235,"0.00","1","2003-08-22","MFL","","","","2003-01-01","VL1218"
"ITA","ITA000026169",NA,"MOD","2020-08-25","2100-12-31","01RA01000","01RA01000","CALIFORNIA II","00203","Porto Garibaldi","ILSN","Y","Y","N","N","","Y","247073390","FX","OTB","LLS","","","","",11.18,10.13,7,5.15,0,61.75,"0.00","1","2003-08-13","MFL","","","","2003-01-01","VL0612"
"ITA","ITA000026170",8785345,"MOD","2021-07-06","2100-12-31","00MV00374M","00MV00374M","ALESSANDRO ANTONINO","00273","Mazara Del Vallo","ILSF","Y","Y","Y","Y","","Y","247149980","FX","OTB","LLS","","","","",29.3,23.57,168,116.63,0,515.2,"0.00","2","2003-09-02","MFL","","","","2003-01-01","VL2440"
"ITA","ITA000026172",NA,"MOD","2012-01-26","2100-12-31","03PE00654","03PE00654","NUOVO VOLGA","00271","Sciacca","ILPP","Y","Y","Y","","","","","FX","OTB","PS","","","","",25.24,22.53,112,77.93,0,313.3,"0.00","1","2003-09-02","MFL","","","","2002-01-01","VL2440"
"ITA","ITA000026174",NA,"MOD","2014-08-06","2100-12-31","00PA01368M","00PA01368M","ORIONE Q.","00282","Palermo","IZNE","Y","Y","Y","","","","","FX","OTB","NO","","","","",44.15,38.11,490,363.59,0,1472,"0.00","2","2002-07-12","MFL","","","","2002-01-01","VL40XX"
"ITA","ITA000026177",8688365,"MOD","2017-07-26","2100-12-31","00MV00370M","00MV00370M","FILIPPO ADAMO","00273","Mazara Del Vallo","ILUZ","Y","Y","Y","Y","","Y","247144150","FX","OTB","NO","","","","",26.36,23.67,139,136.82,0,400,"0.00","2","2003-09-19","MFL","","","","2003-01-01","VL2440"
"ITA","ITA000026181",NA,"MOD","2022-04-12","2100-12-31","01CI00081","01CI00081","CORALLO JR.","00208","Porto Tolle","IMUT","Y","Y","Y","Y","","Y","247054440","FX","OTB","GNS","","","","",18.23,15.19,43,9.95,0,161.5,"0.00","4","2003-09-16","MFL","","","","2003-01-01","VL1824"
"ITA","ITA000026186",NA,"MOD","2021-10-20","2100-12-31","00MF03219","00MF03219","APOCALISSE DEI MARI","00167","Manfredonia","ILXC","Y","Y","Y","Y","","Y","247122310","FX","OTB","NO","","","","",17.3,17.12,53,22.41,0,161.7,"0.00","1","2003-09-16","MFL","","","","2003-01-01","VL1218"
"ITA","ITA000026189",NA,"MOD","2014-05-31","2100-12-31","00OR00123","00OR00123","URAGANO","00173","Ortona","ILYF","Y","Y","Y","Y","","Y","247100540","FX","OTB","GNS","","","","",16.31,15.98,47,23.94,0,128.7,"0.00","1","2003-10-10","MFL","","","","2003-01-01","VL1218"
"ITA","ITA000026195",NA,"MOD","2024-04-23","2100-12-31","03BL00574","03BL00574","LUISA SECONDA","00169","Margherita Di Savoia","IKEY2","Y","Y","N","Y","","Y","247124470","FX","OTB","GNS","","","","",12.61,12.09,16,8.15,0,88.23,"0.00","1","2003-10-07","MFL","","","","2002-01-01","VL1218"
"ITA","ITA000026199",8653712,"MOD","2020-08-25","2100-12-31","00CA03958","00CA03958","RITA COZZOLINO","00224","Cagliari","IMCP","Y","Y","Y","Y","","N","","FX","OTB","GNS","","","","",27.7,23.22,159,104.89,0,411.8,"0.00","2","2003-10-20","MFL","","","","2000-01-01","VL2440"
"ITA","ITA000026205",8545434,"MOD","2021-05-27","2100-12-31","00ML01166","00ML01166","NICOLANGELA","00162","Molfetta","IZMA","Y","Y","Y","Y","","Y","247120240","FX","OTB","PS","","","","",28.46,23.93,133,119.91,0,588,"0.00","2","2002-06-26","MFL","","","","2002-01-01","VL2440"
"ITA","ITA000026216",NA,"MOD","2021-04-08","2100-12-31","03VE00972","03VE00972","RINA","00214","Caorle","INBY","Y","Y","N","Y","","N","","FX","OTB","LLS","","","","",12.4,12.11,17,7.42,0,147,"0.00","1","2003-11-29","MFL","","","","2003-01-01","VL1218"
"ITA","ITA000026220",NA,"MOD","2017-01-17","2100-12-31","01BL00452","01BL00452","SPARTIVENTO","00164","Trani","IMWI","Y","Y","Y","Y","","Y","247123110","FX","OTB","PS","","","","",15.31,14.48,31,9.38,0,166,"0.00","1","2003-12-09","MFL","","","","2003-01-01","VL1218"
"ITA","ITA000026221",NA,"MOD","2020-09-16","2100-12-31","04PE00646","04PE00646","KOALA","00272","Lampedusa","ITPQ","Y","Y","N","Y","","Y","247074350","FX","OTB","LLS","","","","",13.12,12.5,8,8.5,0,110.3,"0.00","3","2003-12-11","MFL","","","","2003-01-01","VL1218"
"ITA","ITA000026223",NA,"MOD","2017-07-06","2100-12-31","00CC00202","00CC00202","DORA RITA","00150","Corigliano Calabro","","N","Y","N","","","","","FX","OTB","PS","","","","",12.16,11.48,8,9.5,0,73.5,"0.00","1","2003-12-05","MFL","","","","2003-01-01","VL1218"
"ITA","ITA000026226",NA,"MOD","2023-01-03","2100-12-31","06GL00202","06GL00202","GARIBALDI","00156","Otranto","IOUT","Y","Y","N","Y","","Y","247120510","FX","OTB","NO","","","","",14.06,13.71,13,9.95,0,113,"0.00","1","2003-11-27","MFL","","","","2003-01-01","VL1218"
"ITA","ITA000026227",NA,"MOD","2023-09-14","2100-12-31","05CA00202","05CA00202","SAN VINCENZO","00229","Arbatax","","N","Y","N","N","","N","","FX","OTB","LLS","","","","",7.4,7.3,1,2.15,0,9.56,"0.00","4","2003-06-11","MFL","","","","2003-01-01","VL0612"
"ITA","ITA000026236",NA,"MOD","2021-07-13","2100-12-31","00AU01981","00AU01981","No Name","00262","Augusta","","N","Y","N","N","","N","","FX","OTB","PS","","","","",10.2,9.58,5,5.27,0,58.8,"0.00","1","2004-01-02","MFL","","","","2003-01-01","VL0612"
"ITA","ITA000026250",NA,"MOD","2023-11-17","2100-12-31","12LI00218","12LI00218","POLARIS","00060","Castiglione Della Pescaia","IOEE","Y","Y","Y","Y","","Y","247069530","FX","OTB","NO","","","","",16.01,14.07,41,9.91,0,187.5,"0.00","4","2004-01-23","MFL","","","","2003-01-01","VL1218"
"ITA","ITA000026274",NA,"MOD","2017-04-03","2100-12-31","05RA02324","05RA02324","VENERE","00206","Goro","IPBR","Y","Y","N","","","","","FX","OTB","NK","","","","",11.43,10.9,9,4.21,0,100,"0.00","4","2003-11-26","MFL","","","","2003-01-01","VL0612"
"ITA","ITA000026283",NA,"MOD","2021-06-06","2100-12-31","00AN04049","00AN04049","BARRACUDA I","00187","Ancona","IJGQ2","Y","Y","Y","Y","","Y","247081670","FX","OTB","NO","","","","",19.44,17.36,60,65.54,0,240,"0.00","2","2004-02-09","MFL","","","","2004-01-01","VL1824"
"ITA","ITA000026293",NA,"MOD","2021-11-09","2100-12-31","07PA02068","07PA02068","MADRE SANT'ANNA","00289","Porticello","IOFU","Y","Y","Y","Y","","Y","247120230","FX","OTB","LLS","","","","",19.3,18.15,68,29.78,0,205.9,"0.00","1","2004-02-12","MFL","","","","2003-01-01","VL1824"
"ITA","ITA000026304",NA,"MOD","2016-10-21","2100-12-31","04BA01580","04BA01580","NICO","00158","Monopoli","IOTH","Y","Y","Y","Y","","Y","247125050","FX","OTB","LLS","","","","",15.43,14.37,49,9.62,0,104.4,"0.00","1","2004-03-13","MFL","","","","2003-01-01","VL1218"
"ITA","ITA000026310",NA,"MOD","2017-01-16","2100-12-31","00PA01299M","00PA01299M","FRANCESCO BONO","00282","Palermo","IPGB","Y","Y","Y","","","","","FX","OTB","NO","","","","",26.4,23.97,165,74.26,0,465,"0.00","2","2004-03-19","MFL","","","","2003-01-01","VL2440"
"ITA","ITA000026311",NA,"MOD","2005-06-21","2100-12-31","07PA02066","07PA02066","SALVATORE GIULIANO","00289","Porticello","IPEE","Y","Y","Y","","","","","FX","OTB","LLS","","","","",19.42,16.92,61,24.53,0,197,"0.00","1","2004-03-15","MFL","","","","2003-01-01","VL1824"
"ITA","ITA000026318",NA,"MOD","2024-10-24","2100-12-31","00MF03223","00MF03223","LA TUNICA","00167","Manfredonia","IPJI","Y","Y","Y","Y","","N","","FX","OTB","NO","","","","",14.92,14.42,29,9.56,0,110,"0.00","1","2004-03-26","MFL","","","","2004-01-01","VL1218"
"ITA","ITA000026321",NA,"MOD","2019-05-20","2100-12-31","00CI03814","00CI03814","CUORLEONE","00207","Chioggia","IPMW","Y","Y","Y","Y","","Y","247120370","FX","OTB","NO","","","","",21.03,17.44,54,53.97,0,220,"0.00","2","2004-03-30","MFL","","","","2004-01-01","VL1824"
"ITA","ITA000026322",NA,"MOD","2020-08-25","2100-12-31","00TM00252","00TM00252","POSEIDONE","00174","Termoli","IPNQ","Y","Y","N","Y","","Y","247123480","FX","OTB","LLS","","","","",14.56,14.03,32,9.61,0,109.55,"0.00","1","2004-03-30","MFL","","","","2004-01-01","VL1218"
"ITA","ITA000026323",NA,"MOD","2023-11-01","2100-12-31","04GA01226","04GA01226","TEQUILA","00075","Terracina","IPSA","Y","Y","Y","Y","","N","","FX","OTB","GND","","","","",18.46,17.85,57,24.67,0,265,"0.00","1","2004-04-05","MFL","","","","2004-01-01","VL1824"
"ITA","ITA000026324",NA,"MOD","2023-06-09","2100-12-31","00MF03228","00MF03228","LEO E TONY","00167","Manfredonia","IPVR","Y","Y","Y","Y","","Y","247123890","FX","OTB","NO","","","","",14.97,13.97,28,9.85,0,110.29,"0.00","1","2004-04-08","MFL","","","","2004-01-01","VL1218"
"ITA","ITA000026325",NA,"MOD","2022-10-11","2100-12-31","00OR00130","00OR00130","NICOLINO NATARELLI","00173","Ortona","IPGE","Y","Y","Y","Y","","Y","247100660","FX","OTB","GNS","","","","",16.6,14.78,53,9.5,0,192.6,"0.00","2","2004-03-09","MFL","","","","2003-01-01","VL1218"
"ITA","ITA000026342",NA,"MOD","2011-02-03","2100-12-31","06PC00479","06PC00479","GIULIO CESARE","00178","Silvi","IQPF","Y","Y","N","","","","","FX","OTB","GNS","","","","",7.44,6.47,1,3.01,0,37,"0.00","4","2004-04-06","MFL","","","","2004-01-01","VL0612"
"ITA","ITA000026352",NA,"CST","2004-05-05","2100-12-31","00ML01167","00ML01167","MORFEO","00162","Molfetta","IPYO","Y","Y","N","","","","","FX","OTB","NO","","","","",14.82,14.08,14,9.96,0,100,"0.00","1","2004-05-05","MFL","","","AC","2004-01-01","VL1218"
"ITA","ITA000026358",8649345,"MOD","2024-04-10","2100-12-31","00PA01385M","00PA01385M","LUCIANO GIACALONE","00282","Palermo","IPSL","Y","Y","Y","Y","","Y","247146610","FX","OTB","NO","","","","",29.02,23.98,148,106.14,0,551.47,"0.00","2","2004-05-03","MFL","","","","2004-01-01","VL2440"
"ITA","ITA000026359",8649357,"MOD","2016-01-07","2100-12-31","00MV00367M","00MV00367M","BOCCIA SECONDO","00273","Mazara Del Vallo","IPUX","Y","Y","Y","Y","","Y","247146590","FX","OTB","NO","","","","",29.02,23.98,191,89.98,0,470,"0.00","2","2004-05-03","MFL","","","","2004-01-01","VL2440"
"ITA","ITA000026368",NA,"MOD","2017-08-10","2100-12-31","01CR00756","01CR00756","MARVIN","00147","Ciro' Marina","IREL","Y","Y","Y","","","","","FX","OTB","PS","","","","",15.16,13.62,30,9.98,0,109.55,"0.00","2","2004-04-29","MFL","","","","2004-01-01","VL1218"
"ITA","ITA000026370",NA,"MOD","2014-09-15","2100-12-31","01PE00956","01PE00956","SANTA BARBARA","00269","Licata","IFZO2","Y","Y","N","","","","","FX","OTB","LLS","","","","",14.9,14.26,15,9.89,0,117.6,"0.00","1","2004-06-03","MFL","","","","2004-01-01","VL1218"
"ITA","ITA000026375",8784523,"MOD","2023-02-17","2100-12-31","00CT00313M","00CT00313M","ALTO MARE PRIMO","00256","Catania","IQGM","Y","Y","Y","Y","","Y","247108700","FX","OTB","PS","","","","",36,29.58,179,139.75,0,610,"0.00","2","2004-06-03","MFL","","","","2003-01-01","VL2440"
"ITA","ITA000026379",NA,"MOD","2016-08-19","2100-12-31","02NA01891","02NA01891","MAGONE","00085","Pozzuoli","IYTU","Y","Y","Y","Y","","Y","247100690","FX","OTB","LLS","","","","",19.8,17.52,85,37.99,0,294.1,"0.00","2","2004-06-28","MFL","","","","2004-01-01","VL1824"
"ITA","ITA000026392",8688315,"MOD","2016-01-01","2100-12-31","00MV00381M","00MV00381M","GLADIUS","00273","Mazara Del Vallo","IYUC","Y","Y","Y","Y","","Y","247147370","FX","OTB","NO","","","","",26.4,23.97,165,71.95,0,478,"0.00","2","2004-06-23","MFL","","","","2004-01-01","VL2440"
"ITA","ITA000026396",8545446,"MOD","2020-08-25","2100-12-31","00CI03491","00CI03491","PROFETA","00207","Chioggia","IYJE","Y","Y","Y","Y","","N","","FX","OTB","PTM","","","","",24.84,23.54,208,54.8,0,508,"0.00","2","2004-06-07","MFL","","","","2003-01-01","VL2440"
"ITA","ITA000026401",8578390,"MOD","2021-07-08","2100-12-31","01RO02532","01RO02532","LUEMA","00073","Anzio","IQJY","Y","Y","Y","Y","","Y","247081850","FX","OTB","NO","","","","",20.55,16.35,95,23.15,0,349,"0.00","2","2004-06-14","MFL","","","","2004-01-01","VL1824"
"ITA","ITA000026403",NA,"MOD","2022-09-08","2100-12-31","03PE00659","03PE00659","NUOVA LUIGIA","00271","Sciacca","IQJR","Y","Y","Y","Y","","Y","247141250","FX","OTB","NO","","","","",20.45,17.68,67,28.05,0,219.8,"0.00","1","2004-06-30","MFL","","","","2004-01-01","VL1824"
